review	label
After receiving this boon mic, I found it did not work consitently.  Losing contact with lost words, and the mic had to be held to the lips, therefore it was not truly hands free.  I require a mic that I do not have to touch to work and can be used with VO	0
I received the camera and was not happy when I found a cheap mic that was attached to the cord of an ear peace instead of the the superior sound mic advertised in the ad.  I called Amazon, they had no appolgies and said the most they could do was refund my money.	0
The z-5450 has good points, reasonable cost, ease of use and ease of setup. It has a major fault in a buzzing noise made when the unit is turned on. Give this item a pass, wait for the next generation and a guarantee that this problem has been corrected	0
This thing looks great - but it still has tracking problems as these cheap units tend to. Do yourself a favor and buy the cyber home - it's the only cheaper unit that seems to have some quality to it	0
I searched Amazon.com for a multi-region DVD player so I could view DVDs that I have purchased overseas.  This DVD player came up.  There are no instructions within the packaging that state how to watch Non-region 1 DVDs.  I called the manufacturer and they told me how to "rigg" it to play region 2 DVDs.  Also, the remote control did not work from the very beginning and the manufacturer said I would need to pay money to replace it.  They also let me know that the DVD player will not work without the remote control (not compatible with universal remotes).  This is not a good product	0
Maybe 2 1/2 stars.	0
This charger is flimsy. 1) As other mention, the "retractable" unit quickly became tangled, and without significant attention every single time (not feasible while driving), doesn't retract. 2) The plastic covering the wire at the base of the jack pulled loose, exposing the wires. 3) After a few months of very gentle use, the white plastic cover of the jack cracked and fell off. As a result, I'm back in the market for a charger, just months after buying this one	0
i tried them on a sony dcr-trv33, and they clogged my heads in about 10min. of recording.	0
After purchasing my Canon ZR-90 this summer, and using the four pack of TDK tapes ABC Warehouse gave me with the camcorder, I went online and found these tapes and bought two ten packs due to the great price and the JVC name.	0
It worked okay for about a month and then froze up one day when I was running.  I popped out the battery so it would turn off and when I turned it back on it had deleted all of the songs.	0
Don't waste your money. What iRiver doesn't tell their customers is that once the battery goes dead, the system is useless. I will never buy one of their products again and I'm doing my best to inform everyone out there that they'll be tossing their money in the trash by purchasing any iRiver products. My system cost me $340.00 and it is now as useless as the customer service department at iRive	0
The features, size, and design of this unit are what drew me in. But after just a few uses, I quickly came to realize that this was nothing more than cheap electronics wrapped up in an attractive, but completely unusable package. To start with, the unit is small - the smallest of its kind. But the bulky external mic makes the overall footprint just as large as some of the palmtop units that this was made to replace. Second, the unit has a built-in rechargeable battery that cannot be removed. So, when it crashes, which it does frequently, there is no way to "cold-boot" the unit by removing the battery. This is also a problem because it reduces the unit's true portability because you can easily get stuck with no remaining battery life and no AC power to recharge it. Then, what you have is a paperweight. Oh, and by the way, when you do have it plugged in to charge, the backlight is always on (even if the power is off). So forget about using this unit as a plugged in desktop recorder either.	0
The microtrack will not hold a charge by itself or even operate very long when hooked up to an external  usb battery pack. It just drains away under charge. The concept for  this  a pretty good , but the implementation woefully lacking almost to the point where I may not reliably recommend to others.	0
I bought this product twice. Now I have two of them and none works. This router is not able to get itself an IP from the cable modem let alone sending out a wireless signal. First time i thought the router was defective and I ordered a new one hoping to return the first one, received the second one before i could return the first one, and the new one was no better than the other anyways. Avoid this product at all costs, or else	0
Run WinXP, sp2 with everything updated.  I've had this router for 6 months.  It is the WGT624v3, firmware updated.  I never realized how bad the wireless was on this router until this week - dropped connetion 3 times in 15 minutes today alone, while reading the Amazon.com reviews.	0
Caution. Creative used to have great support. Now, 60 days of phone support. I have a 9 month old ZEN Micro. It will not start, if I plug it in, it appears to charge but never completes, If I turn it on while plugged in i get to the Creative boot up screen, it goes blank and never completes the boot up. Useless junk now. I cnnot find my original receipt, (who can). I cannot be returned, and I cannot get support on it.	0
I wanted to connect a computer to a router, and the computer was going to be pretty far away from the router.  So I figured I needed a long cord, and decided to get this one, which is supposed to be cat 5 stranded patch (which was what I needed.)  Well, it's long.  That's the only good thing about this cord.  But the bad thing is so bad that the cord is useless.  There is nothing on the ends!  It's just a giant wire!  There aren't any connectors on the ends that I can use to plug the cord into my computer, or the router.  So I have a cord, but no connectors.  It's completely useless, unless I buy the connectors separately, and attach them myself.  Do I know how to do that?  Do I want to do that?  No.   So I'm returning this.  Maybe, if all you need is the cord (it's grey, by the way), and not the connectors, you might be able to use this.  Otherwise, it's completely useless.  If you can't find any cords this long that have connectors, maybe you should consider trying a shorter cord.  ..	0
I agree with the previous review.  This phone cord worked twice.  Now, it only retracts about half way, and keeps getting worse.  I'm returning it for a refund.  Don't waste your time with this	0
I have really enjoyed my I pod until I started to get errors in January 2006. I started to get an error that state that Itunes can't read to or write form the Disk meaning the Ipod itself. That means I cannot add music to or take music off of the Iopd. This was very upsetting to me as I have had this item for less than a year. I Finlay called tech support at Apple. They asked for the serial# for my Ipod. They told me it was out of warranty, that the warranty had expired in December of 2005 and there was NOTHING I could do, literally. I checked my purchase and found out that I had purchased this on April 7, 2005. I was so angry that they would tell me that it was out of warranty when it clearly was not. So, this is a warning to all Ipod owners of this potential problem	0
DOnt buy and I had tough time in adjusting the ear piece as it falls out every time you hang it over the ear.	0
We signed up with Vonage a couple of months ago.  Setting up the D-Link adapter was a snap and I had a dial tone quickly.  After several days, my line was ported and I thought everthing was ok.	0
These were expensive.....	0
these were not recognizable by my Sony Dual layer burner... maybe with more attempts and practice they will be	0
My wife bought this as a gift for me, thinking that it included an FM tuner. For ten dollars more, she could have purchased a product that does everything this one does (it is essentially a $35 car charger) plus the tuner.  If you want to use this product to actually listen to your iPod in your car, you'll need to purchase yet another device: either the cassette adapter (old school! part F8V366-APL) or the FM transmitter (part F8V367-APL).  Either one connects through a jack in the side of this unit.  The FM transmitter is another $40 (you're now $20-30 over what the Monster iCarPlay, which does all of the above, would have cost you)...and, surprise!  The transmitter takes AAA batteries!  There's no way to power the transmitter through the Auto Kit.  To power the FM transmitter without batteries, you must purchase yet a third accessory, the "Mobile Power Cord for iPod" (F8V7067-APL, just $15!)...except your car's power plug is occupied by the Auto Kit, so you'll need to buy a twin-plug adapter for that.	0
I am the owner of a home day care and I had all of the kids bring in T-shirts so that we could all create our own unique father's day gifts with these iron-on transfers. When I say that I followed the directions Precisely I am not fooling! I was so concerned about slip ups that I made sure I followed the directions to the letter, but every time I tried to pull off the cooled transfer paper off came half of the design and the rest styed on the paper! Very disappointing	0
Very bad start, bad point for Amazon. I wanted to get a good quality device and that is the reason I chose buying from Amazon even it was more expensive than other sites.	0
Yeah, the Nano Dock is useful; however, be aware that it comes with NO cords whatsoever. This means that you have to purchase yet another accessory for it to be of any practical use. BOO Apple! There is absolutely no excuse for following in the footsteps of Microsoft	0
Just got this camera in the mail as a birthday present. Installing the software was easy, but unfortunately the camera is essentially broken. It is only (somewhat) in-focus for items about 1 inch away. Adjusting the focus ring doesn't help, so this camera's build seems to be defective. My brother bought the same camera and it doesn't seem to have the same problem. Anyway, returning mine.	0
I had a D-link USB adaptor before which was really good, but was old.  I upgraded to a wireless G Linksys USB adaptor, but I was supplied with old goods (a Linksys sales manager confirmed that), so I sent that back.  I thought I'd try D-Link again.  Bad move.  First, I tried to upgrade the drivers.  My current version was 1.0.5.0.  I downloaded the version 1.12 from D-Link's site.  After uninstalling and reinstalling (several times) I still had 1.0.5.0.  An hour and a half on the phone with D-Link tech support and I still had 1.0.5.0.  Another hour on Google, and I'm not the only one with this issue.  Seems to be a version-control issue with D-Link.  Then, even more irritating, every time after I use my wired connection and go back to wireless I have to reinstall the drivers and reboot.  And re-enter all my security info again.  (I believe this has something to do with using a different USB port from the last time, but whatever the reason, it's unacceptable).  This adaptor's going back too.  Don't know what I'll try next.	0
The long cord simply didn't work. I returned it to Maxell, using the address on the back of the package, and had the product returned to me because the facility has closed. I've spent almost $5 trying to return an $8 product.	0
These discs are not really TDK - they are low-quality discs branded and priced as TDK.	0
SUCKS I had this right form the start with my compaq 7970 which is amd k7 processor and has the via chipset.  The computer seemed to work for a while or at least had few errors when I first used it but I guess that was when I had windows 98 for 2 years. When I upgraded to windows XP it just got terrible I had frequent blue screens and errors. I thought it was my video card or my ram or Irq sharing tried all that didn't seem to be it.  Eventually I was wrong it was this card as mentioned before by others apparently it does not like some amount of internet use and when the card gets stuck it shuts down and windows xp just says error or points to the video card or irq sharing ot page fault in non page area as the problem.  The card was the problem buy another card other than fa310,fa311 the one I have and fa312 even if you have intel or something else I would not waist my money on this card it will probably give you problems down the road.  I have tried updates from [...] and updating my ram and video card  have checked my irqs and reformating hard drive none worked. I put in a 3 com card I bought a few years before this computer and wow no crashes that other computer is now wirelessly connected to my home network	0
Please! for the love of god! do not buy this product! it is absolutly horrible. i'll admit that since i bought my computer and go this card back in 2002, i hadn't had problems until the past few months. i play an online game - a MMORPG - and after every time the game is updated and i have to install the updates i am unable to log onto the game! it freezes up, and either makes my computer crash or destroys my internet connections, forcing me to restart. as you can imagine, this gets rather frustrating, and if you play MMORPGs, you can see how it is even more frustrating. i am currently running XP home edition. i beg you, DO NOT BUY THIS ETHERNET CARD JUST BECAUSE IT IS THE CHEAPEST ONE OUT THERE! you get what you pay for! now i'm off to buy a new one	0
The photo on the Target website shows a cable input/output for cable protection. The unit arrived with a phone line input/output-not much help for those expecting protection on their cable line	0
I have a G4 tower Mac that did have a built in Ethernet.  Unfortunately, a lightening strike took out the port and I was forced to get a PCI card to replace the port.  The first card I bought was the D-Link DFE-530TX+.  I was excited because the box clearly said that the card would work with Macs and that the "minimum requirement" was OS 10.2.	0
I started out with 2 gigabytes. And then after I had filled this card with about 500 photos, I downloaded all the photos to my computer. After deleting all of the photos from this card, the capacity had suddenly decreased to only half! What happened to the other 1 gigabyte? I'm sure they pre-formatted this card to appear like it's 2 gigabytes, but what a surprise when you start using it. Not good	0
I canceled the order of Velocity DVD-R disks since it took too long to deliver	0
These radios look nice but there are some problems here. First the batteries do not last long unless you do not talk. Second the biggest problem for me was uncompatibility with other radios and brands. The receive quality is very poor and hard to understand at times. I also hace a T7200 and the difference is like night and day. The 7200 is the best. The 7400 i believe is an has flaws and that is why you see them priced so low. I paid $24.00 on ebay and also have seen the set at home depot clearance for $44.00 today. What good is any radio if you cant understand what someone is saying? Good try motorola but this is a poor product.NOT RECOMMENDED TO PURCHASE	0
I ordered this radio back in May and I still don't have them.  It is now September.  I have exchanged several emails with Amazon, the first one I received a very nice but untrue reply.  The second response was borderline rude but at least honest, they told me that they don't have the product and don't know when they will.  If you are looking for something to use now, don't waste your time with ordering this radio	0
The box says you can either "power" or "charge" your iPod with the Powerjolt. To me, "power" means listening to the iPod while it is plugged in to the Powerjolt.   However, there is an overwhelming amount of buzz and static when the iPod is playing while connected to the Powerjolt.  Maybe this thing works ok to "charge" while the iPod is not playing, but it is not an acceptable way to "power" the iPod while it is playing.	0
I commute via public transportation, the majority of that on a noisy train. Earbuds and over ear headphones don't block out enough of the noise to enjoy the music. I received these Philips HN110 headphones as a gift.	0
After only having the cable for a week under very light usage, the cable stopped working intermittently. It makes crackling noises when the cable is moved. I am not talking about whipping or quick movement, just gentle movement of the cable causes crackling and loss of signal. I was about to scrap the cable altogether but I decided to resolder the connector to see if that would help. I cut off about half a foot of the cable and resoldered it, only to find that the same problem persisted. I got a bad cable, obviously..	0
The iM3c was a gift - looked like a great little portable stereo for my Pod. First used it on a trip. Started off playing ok and then the sound cut in and out. Frustrated me for the week as I didn't know if it would play or not on any given day. When it did play it was ok but not great. Finally, it didn't play anymore.	0
Bought a cell phone battery that, of course, died one week past their return/refund deadline. Refused to refund or replace even though the product is CLEARLY defective. This company is a ripoff and will never do business with them again. Consider yourself warned	0
I bought the TDK Mojo 256 about a year and 3 months ago. It worked wonderfully for the first year - did what it was supposed to and the radio quality was great. Then I upgraded to Windows XP and that's when everything started going wrong. This MP3 player needs propreitary software to copy files from your hard disk or CD to the mp3 player. Unfortunately the software doesn't work well at all with XP. Right now, my player is piece of junk. I have tried copying files which it shows as copied but then when you reconnect the player, they don't show up on there. What's more, formatting the internal memory will also not release the space and so I have the internal memory full but it shows up in the software as free. However, it won't copy over any new files and gives me a "Storage Full" error. It doesn't act reliably with XP either and I had to unplug and replug several times for it to even read the list of songs on the mp3. It lasted all of 15 months. While it sounds like a great deal ( good features for price ). DO NOT buy this if you will be using it with XP and if you do, please don't expect it to last more than 12-15 months	0
This player is a piece of junk.	0
Does the unit work??,...Well yes to a degree. It takes 6 holes to lock on to the satellites and then does a fair job of giving distances. The display is poor and though they say "up to 40 objects per hole" there is normally 2-4 objects per hole. All this depends upon the Skycaddie course recorder. The user (you) can not modify the course or add any objects that the  course recorder didn't think was important.	0
You don't have to spend a fortune on expensive cables when you are dealing with digital signals.  Keep in mind that all digital interfaces have error correction built into them. Did you know the internal components of consumer electronics are connected with tin and nickel?  There's no gold inside!  So there's no need for oxygen-free, gold tipped, multi sheilded, super mega supreme cables.   If you don't believe me, buy this cable and a no-name cheapie.  Compare them for yourself -- you will see no difference.	0
Have you ever heard the saying that something would cost you "an arm and a leg"? These cables cost that, your first son, and bidding rights to your estate. Don't get me wrong- Monster makes great cables. Let there be no confusion on this point. But they're just incredibly expensive, and this is made much worse with these cables.	0
What do they say about fools and money?	0
If you can't abide an ever-present low hiss in the background, and louder interference in the presence of power lines, don't buy this product.  I wish I'd read the reviews more carefully before I bought.  A number of even the most favorable ones mentioned this annoyance.	0
I think this product design concept is great.  I love the flexibe arm size.  It fits great in my car.  The CRAPPY part.  I live near metro st. louis and i could not hold a signal ANYWHERE!  I always had some intereference.  whether it was fuzz or the signal going in and out.  This product did not meet my expectations, especially since the back of the package states I should have crystal clear sound.  This is not true.  I have returned this product after little success over the first week of purchase.  I am now waiting to get my DLO transpod 2 in the mail to try it out.  I want something to work!	0
I have to say, since I really started listening to music I have payed attention to a lot more detail of sound.  With that said I am not a bass junky; but bass and compression of the overall mix is what makes a sound a good sound.  I currently owned a pair of Sony MDR-EX81LP (that cost me 30-40 dollars a year ago) I am a medical student and I study all day and all night, but cannot have my music blasting.  Conversely I needed to have a nice isolation of my sound.  Comparing my old Sony to the new ER-6 that I just got, I am EXTREMELY DISSAPOINTED with their performance.  I was expecting a great sound with minimal noise from the outside and get almost no response at the level that I studied with my old ear buds. To be fair remember that these are not noise cancelling, they are noise reducing.  There is no component involved here, they are basically really good earplugs with speakers in them.  My wife just ran the vacuum and I barely heard it.  The earplug reduced noise feature is great and comfortable; however my other ones (Sony earbuds) sound better.  A combination of the two would be great.  Keep in mind that this is my opinion and make your own based on why you are buying earbuds.  Environmental sound reduction is great, sound quality is not as good as some others.....choose your fault and pay attention to pricing.	0
I was disappointed with these earphones. The sound level was low and higher frequency sound seemed attenuated.  The $30 Sony MDR-EX51 earphones I already owned sounded much better	0
I have had the 325 model for less than a year.  Up until recently I was satisfied with its performance using it to print less than 5 pictures at a time.  Recently, I needed to print a series of pictures (more than 10 in one sitting) and had an error message-print cartridge jam-I fixed the paper jam but continued to get the error message. I  called HP and they stated this was a fatal error in the unit and encouraged me to purchase the updated model rather than fix my printer.  I searched the internet for a solution only to find that others had encountered this and the solution was to purchase the "new'model- A not very cost effective solution as this was not supposted to be a disposable model.	0
DON'T BUY THESE THINGS !  THEY GO BAD AND SANDISK WON'T REPLACE THEM.  BUY OCZ OR A-DATA OR SOMETHING. THESE THINGS ARE VERY UNRELIABLE..	0
I bought the Sony 128 MB Memory Stick (MSH-128) a few months ago, but I only used it once. When I was in my 20th picture, an error appeared in the screen of my Sony P100 camera:	0
A friend gave me this card for free, when I travled to Arizona. I use this card in my Dell X51V.	0
I bought this SD card on April 11. Unfortunately, the card doesn't work properly, in fact, my camera and my computer never detect it.	0
I purchased the 1gb Lexar card, and 5 hours after I started using it, I've got corrupted data that no amount of formating or data deletion will remedy.  Given that I had already disceted the box into small pieces to send in for mail in rebates, I contacted Lexar and sent it to them on a Warrenty claim [cheaper then driving back to the retail location I purchased it at anyway].	0
I bought a brand new unit directly from Garmin. It worked for about a week, then it would no longer charge. I returned it and got a REFURBISHED UNIT in exchange.	0
I had bought this item due to good review before I went to a trip to Bulgaria. However, it plugs in but doesn't work. Why? I don't know. how should I deal with it now?  Is it a defect one? I have no idea, to me I just lost 17 dollars for an experience. (don't buy electronic items from a book store, even it's cheaper) Fortunate I also bought Targus travel adaptor set that save me	0
If you have a 30 gig. video iPod, mabey.  But for a 60 gig. it is too tight to it, got a mark on iPod after taking it out, covered up part of the screen on mine, and I'm taking it back right away.	0
Please, do not buy or use this product. The "hand-stitched, supple leather" scratched my new 60G black iPod video. The description says it "will fit all iPod videos" but mine was very tight. So far, DLO has not answered my complaints. Neither has Apple. I bought the Speck ToughSkin (have not received it yet) and hope it helps me heal the pain. Bad product	0
It was horrible, soon as i plug the speakers in it was making a constant noise, really annoying, the speakers were junk, worst purchase i've ever made from amazon. I would've returned them but I didn't want to go through the trouble of sending it back. So i just smashed them and went to best buy and got new ones. I know it was a cheap speaker, but hell it should atleast work properly. Talk about trash	0
These speakers are unusable. They give off horrible feedback even when there's not a cell phone or cordless phone in the room	0
This machine is  great looking, compact, and  seems to be the perfect combination fax/answering machine/speakerphone.  One major problem:  The phone is well below average in sound quality,  and the speaker is absolutely terrible.  The tiny, poorly made speaker is placed in the back left side of the unit and and is totaly inaudible at loud volumes due to distortion.  The fax is great,  the print quality is great,  the speed is great, but you have to lower the volume and lean over with your head against the speaker  to hear messages.  This problem also renders the speakerphone useless.  I returned this unit twice thinking it was defective, but spoke to HP and was told that is just the way this unit works.  Buy the Panasonic KX-FHD351  if you  need a great sounding unit.  The only problem with the Panasonic is that it doesn't come in black,  but is a much better phone/answering/speakerphone.	0
I bought it for my c340 but it does not work with it. Maybe it was my fault for not reading the description in depth.  I really thought it did say it is good for street pilots, though. There might not be anything wrong with the item but it needs a better technical description	0
I agree with the previous review.  This phone cord worked twice.  Now, it only retracts about half way, and keeps getting worse.  I'm returning it for a refund.  Don't waste your time with this	0
I am on my second one and I will be returning this one also. Both of them worked once and then would not retract fully after that. I was so mad I almost threw it against the wall. I thought the first one was a defect, but then when I got the second one I realized it was a design flaw... If you buy the Targus one keep your receipt because I guarantee you will be returning it. What I don't get is how Targus has the guts to release this product and also put on it: Satisfaction Guaranteed. What a joke..	0
This card is on its way back to Amazon.  I purchased it as it was one of the "recommended items" with the camera I also purchased, never mind that it doesn't work with the camera.  I'm not hugely tech savvy--I (wrongly) assumed that any items recommended with the main item (a $500 camera) would be compatible.  Check to make sure that any recommended accessories will actually achieve what you want them to.	0
This isn't the type of behavior i would expect from such a valuable and big company as Amazon is. They cancelled my order same way as the other people's. They didn't even send any notification email and i found my order cancelled by looking at the site. Amazon MUST learn that this is illegal and they must ship all the orders placed, if they made a mistake pricing the item is THEIR problem not ours and more after many customers confirmed the price over telephone. If Amazon don't ship the orders already placed they will throw stones over their own roof and make lots of bad publicity. I'm one of many who won't be buying anything ever if Amazon don't send me my ordered items. Count with me for any legal actions that may be taken	0
I bought these because I have an HP printer and figured they would be best for the shirts I want to make.  I couldn't get them to take for anything in the world.  I put the pressure on it, ironed them longer, everything you can think of and they still wouldn't take.  Then when I finally got one to take it completely cracked and crumbled and started peeling off before an hour was up. It never made it to the wash, so now I am out the money I paid for them and still have no shirts.  Any other brands you suggest instead	0
It's the most expensive CF card with absolutely no customer support.  After a while the CF card stopped working - no power light as if the card "burned out".  I really can't tell you exactly what went wrong because it's impossible to contact someone at Socket customer support. I followed their web-site instructions but was never contacted. I'll never buy another Socket product again	0
Connects to your Microsoft Pocket PC and will not work with a Palm.  If you mistakenly order, AMAZON.COM will not refund your shipping.  Have a nice day	0
It states in the Technical Details that you can get 450 pictures from this cartridge. This is not true.  After much discussion with HP, they finally admitted that it's only rated for 150 4 x 6 pictures.  My experience is that you actually get a little under 100 pictures from it.  If you're buying this cartridge, you've probably already bought the printer, but you should know before you buy the printer that you're going to go through a lot of expensive ink	0
I put this item in my cart -- it was one of the "buy both now" deals.  The problem is, the first item was sold by Amazon, with free shipping, the second item was sold by another company with outrageous shipping costs.	0
I love the functionality of this armband. The problem is that it keeps breaking. The place at which the band loops through the holder keeps breaking.. I'm on my second one and it is almost ready for another replacement..	0
This LEXAR brand has had issues with it's Memory Cards.  I lost lots of pictures from a vacation to Disney World and a Convention. Their site had SOFTWARE that was to help recover some of those lost images!!  I have never had Flash memory trouble until LEXAR!  I now only buy SCANDISK items. Samsung invented this tecnology and SD is their product. The Store I bought the LEXAR chip was in a hurry to give me another chip I could trust. He gave me the higher costing SD chip. I wasn't the first to have issues from buying it in his store. He took a $50.00 loss to make me happy. People take lots of photos now that we went Digital. Imagine looking for some pictures you know you took and they are not there!  Most think they messed up. WIth this chip you will have that happen so pay very close attention. Most of what is lost can not be recovered. Pay the extra money for SCANDISK.	0
The remote control is OK.	0
A short review...	0
I am sorry to say that my experience with the CD player has been miserable. After a series of unhelpful conversations with SONY folks, I am going to return it. It often fails to read the CD or cuts in and out on new CDs that play perfectly in other CD players; the shuffle program simply spins and spins, and rarely settles down to actually play a CD.  It occasionally generates a read error message (uh, yeah...).	0
I mainly chose this mouse because I needed one quickly and it was black and matched my set up. I had been using the standard greyish white optical mouse with a scroll wheel and a red light that shined out from under my wrist. This one feels smaller, but still comfortable. However a couple weeks of normal usage made the mouse much less solid feeling. The plastic now mushes as the seems flex slightly in my hand. I decided to have a friend repair the cable of my old mouse. :-/ I am going to donate this mouse to a friend who still has a tracking ball mouse. I like some of Logitechs products and higher end mice. But I would stay away from this mouse. Its not bad, its just not good enough to pick over other mice that cost the same amount.	0
I first isntalled this to WinXP 2nd ED and all of a sudden I am getting blue screens and the system keeps rebooting over and over.  I uninstall and the problem goes away.  Coincidence?  I will let you decide.  I reinstalled the adaptor and it gets very very hot..  reminds me of my notebook that overheats and shuts down.  I cant get a connection to my router.  I have my notebook im typing on now connected right next to the adaptor desktop and get a signal just fine with my notebook.  I will be sending this back	0
OK. I take my words back. I found a solution to the connection problem with windows xp. Download a patch (WindowsXP-KB884020-x86-enu.exe, solving WPA issues) from microsoft, then everything goes as it should be.	0
It dies if you plug in any external USB disk drive or card reader.  D-Link just doesn't know how to write device drivers that work well.  I've had problems with every D-Link product I've ever bought	0
when i purchased this plan it was for a tv between $1000 and 1499.99.	0
I never received the 4-year plan, when I purchased the TVHD in August 2006. I have wrote to Amazon several times with no follow up by Amozon.	0
If you do, go ahead and take a chance.  I did and got burned.  Tv didn't work right out of the box.  Will return soon.	0
Unfortunately I bought this router (aka junk) from Amazon. Never worked smoothly. Did not like WPA. After I set the the protocol to WPA and restarted it, the router froze. Updated firmware, no use. Now its not working. Power is intermittent, will shut off whenever it wants. Freezes randomly. This garbage is going back to Dlink today. Dlink tech support also said that they are having a HUGE number of complaints with 524 especially revision D.	0
This may be one of the cheapest routers out there, but it's cheap in every way. I spent hours either on hold or talking with poorly trained overseas "tech support" whose expertise consisted of (barely) reading a script. Eventually these computer whizzes determined that my D-Link router didn't work. They told me to send it back (on my nickel, of course), and they sent me another one, which also did not work, at least not with my computer system. After more wasted hours, I was referred to the one guy at D-Link who--supposedly--has mastered this router's bugs. The problem? He never answered the phone. And despite all my calls to him and all my voicemails asking him either to call me at work or to set a time for us to talk, he repeatedly returned my calls at 3:00 in the afternoon, the time when most people who can afford routers are working. Finally I had an epiphany: Life was too short to %*@ with D-Link. I packed up the router and sent it back to the CEO, Stephen Joe, with a letter. Then I went out and bought a Netgear router, and I was up and running in minutes. Mr. Joe never responded to my letter, but what else do you expect from a company that so clearly doesn't value its customers	0
Have had this router for over a year.  During this time the router constantly lost the internet connection, even when it's wired directly to my desktop PC.  The disconnect can last anywhere from a couple of seconds to minutes.  A new firmware (1.23) was released a few days ago for revision A (the version of the router I have).  D-Link's website said the firmware "improved reliability" so I decided to upgrade.  After flashing to the new firmware, the router will not let me into the control panel  or respond to pings.  The lights blink, that's all.  I've reset the router, but this does nothing to restore the old firmware.  D-link's firmware upgrade appears to have put this router out of its misery--which is perhaps for the best as it now forces me to finally go back to a reliable router company	0
i bought 2 pairs of this radios and 1 of the pairs have a damage radio, the microphone dosen't work and i cant fix it!! :(	0
A while ago I purchased the same item, maybe a month, and I received what I paid for: 2 walkie talkies, 2 RECHARGABLE BATTERIES, and a CHARGING BASE for the walkies.	0
Bike did not run right from the beginning.  THe battery did not stay charged.  After awhile just quite running altogether.  Company was not very usefull.  Warranty only 90 days.  Do not buy this peice of junk	0
I spoke with customer service rep at 800-283-1311.  Devices have a one-year warranty.  I stated that I sent in the Registration card, and asked if she would look up the purchase date.  She said no, "Registration and Warrany are in different departments."	0
I purchased two CDOs only to find out that some of the lights on one of them did not work.  After 6 weeks, KDS finally replaced it.  It did not cost me anything but time and frustration.  After 2 months, my second one has now failed.  Most of the trays do not eject.  It is no longer returnable and I have CDs stuck in it.  Do NOT make the mistake of purchasing even one of these.  Go to K-Mart and get one of the old fashioned manual ones.  You will be much happier	0
Adorama is a terrible company to deal with. They sent me a pkg of 2 Epson ink cartridges and 270 papers.  I have called several times as the ink cartridges were not the correct ones. I returned them as instructed, written 3 letters and called. This started in mid July.  I called 2 weeks ago (Aug 28th and a different gal said she thought I should have my money back and would see to it.  That was over 2 weeks ago and nothing since then.	0
I bought this unit to use with a boombox and it functioned well but after a few minutes it just went blank. I tried batteries in the boombox, AC power and two boomboxes because they thought the boombox was the problem	0
This review is more about my several month's experience with XM satellite radio and the not-so-good quality using the wireless FM frequencies through our car's radios. I live in Los Angeles.	0
Purchased the transmitter for my MP3 player.  Reception is poor with constant static through my car radio.  The instructions (which you don't see until you have already purchased the product) says antennas integrated into the window can have problems.  Since that is the only purpose for this device, I don't understand why Monster is selling a marginal product	0
I've had a set of these batteries for a year or two now. The last few times I've taken them out for vacation use in camera, I've had the same problem: I charge two sets (one Kodak and one these Energizers) when I put the camera away. A few weeks later, I go off on vacation. The Kodak 1600mAh set will last me all day on the charge from a month or so before. The Energizer 2500mAh set might last me half a day, having lost most of its charge from sitting for the same number weeks before use.	0
I got these batteries just over a few months ago for my portable GPS unit that I use often on my travels. In fact, I bought eight of them (two packs of 4). I was upgrading from my previous set of 1600mAh Rayovac NiMH AA batteries that were still going strong after 2 years. When I saw the new energizer 2500mAh rechargeables I was excited to purchase them thinking they would last longer than my old 1600mAh Rayovacs.  Boy was I wrong!	0
I bought several packs of these batteries 6 months ago.  They were great at first, but now most of them won't hold a charge at all.  They discharge in 2 weeks without even being in a device.  DON'T buy them!  They're JUNK	0
I had such high hopes for these headphones.  I wanted to hook them over my ears and go running whenever I pleased.  But it was not to be.	0
You would think that Panasonic Cordless phone and Panasonic Hands-Free Headset would work well together, being that they are sold by the same company. Well, that is clearly not the case. I bought this headset specifically for the reason that it is sold by Panasonic to work with their cordless phones. I've tried it a few times and each time I get the same response from the person I'm talking to. They say I sound too far away, that they can barely hear me. This product is clearly not worth it	0
I like the HP 96 because it can be used in many HP printers that use the HP 98,  but its a better deal than the HP 98 because it contains almost twice as much ink.	0
Looks beautifull......works about 40% of the time.  Be ready to reinstall the software weekly.	0
Terrible product.  I have tried using the Windows XP wireless application with just the netgear drivers and tried using the Netgear wireless application with the netgear drivers.  Using either one the card disconnects at random using WPA, then you have to repair the connection and sometimes reboot to get the connection back.  I reinstalled windows both times I changed drivers just to make sure nothing was conflicting with it, but nothing helped.  Latest drivers are 2_0_0_7 and were published in Nov 2004, so netgear has moved on to other cards and is not supporting this one any longer	0
these are extremely uncomfortable.  It's too tight and will hurt the ears.  However, if you're head is small enough, perhaps it might be okay.  On the bright side, they sound extremely well	0
Do not get these headphones, as they are way too tight. I have been using them for a month now, hoping they would break in more, but they have not. You can only have them on for 20 minutes or so before your ears hurt so bad you have to take them. Im not sure why they made them so tight, but they would probably best fit a 10 year old.	0
I bought the Zboard and was sorely disappointed in it's playbility, efficiency and value for several reasons:	0
I picked these speakers up because the price was right and they sounded great in the store. But I get them home to my quiet house and lo and behold the subwoofer constantly hums. I'm not an audiophile and therefore not overly particular about sound... other than this annoying hum from the subwoofer. Since these are set up in my home office where I spend a lot of time reading, I find this humming far too distracting. Although the price is good, I'd prefer to pay a little more just to omit the subwoofer's constant hum.	0
